shop_id,listing_id,program_id,name,website,myshopify_domain,categories,commission,cookie,payout_rate,approval_rate,offer_score,recommend_score,currency,apply_url,page
164044,31836,186549,Burke Avenue by Craig the Barber,https://burke-avenue.myshopify.com,burke-avenue.myshopify.com,Beauty & Health,15% per order,30,No data yet,31.25,1.19,1.55,USD,https://af.uppromote.com/burke-avenue/register,152
176504,33361,201060,Jasmisilk,https://jasmisilk.com/,m01djb-04.myshopify.com,Fashion,10% per order,30,47.22%,0,1.3,1.55,USD,https://af.uppromote.com/m01djb-04/register,152
201112,36515,230396,En Love Beauty,,40a3ac-2.myshopify.com,Beauty & Health,15% per order,60,0%,25,1.19,1.55,USD,https://af.uppromote.com/40a3ac-2/register,152
202789,35297,232558,Dobyns Family Creations LLC,https://dobynsfamilycreations.com/,2234c3.myshopify.com,"Fashion, Art, Home & Tools",10% per order,30,No data yet,100,1.04,1.55,USD,https://af.uppromote.com/2234c3/register,152
231162,36583,269032,EMRA,,rixhze-1n.myshopify.com,"Beauty & Health, Retail & Consumer goods, Wellness & Lifestyle",33% per order,30,No data yet,48.15,1.14,1.61,USD,https://partners.emra.one/rixhze-1n/register,152
258114,38530,302652,Salubell,,jykmmn-4m.myshopify.com,Health & Beauty,40% per order,30,No data yet,11.11,1.22,1.55,EUR,https://af.uppromote.com/jykmmn-4m/register,152
12166,611,13147,Alpe Woman Shoes,https://alpewoman.cl,alpewoman.myshopify.com,Fashion,10% per order,30,No data yet,1.64,1.54,1.54,CLP,https://af.uppromote.com/alpewoman/register,153
38862,6715,42766,Earth Cleanse,https://www.giftscircle.com/,sunwirless.myshopify.com,"Home & Tools, Pet supplies, Electronics",5% per order,30,50%,100,1.4,1.55,USD,https://af.uppromote.com/Giftscircle/register,153
43964,8566,48774,Euronavigate,https://www.euronavigate.com/,euronavigate.myshopify.com,Automobiles & Motorcycles,5% per order,45,0%,37.93,1.29,1.55,USD,https://af.uppromote.com/euronavigate/register,153
47179,9372,52546,Anteye Technology,https://anteyecam.com/,anteyecamera.myshopify.com,"Sports & Entertainment, Toys & Hobbies, Phone & Telecommunication",10% per order,30,0%,85.66,1.54,1.54,USD,https://af.uppromote.com/anteyecamera/register,153
59633,13381,67212,AAA Toys and Collectibles,https://www.aaatoysandcollectibles.com,aaa-toys-and-collectibles.myshopify.com,Toys & Hobbies,5% per order,30,No data yet,24.39,1.55,1.55,USD,https://af.uppromote.com/aaa-toys-and-collectibles/register,153
69285,16503,78874,Leonora,https://57a64e.myshopify.com,57a64e.myshopify.com,"Jewelry & Accessories, Beauty & Health, Others",15% per order,30,100%,38.1,1.14,1.54,SGD,https://af.uppromote.com/57a64e/register,153
90174,21736,102937,Clearord,https://www.clearord.com/,laureensummer.myshopify.com,"Home & Tools, Garden & Outdoors, Grocery & Food",20% per order,7,80%,60.71,1.25,1.54,USD,https://af.uppromote.com/clearord/register,153
95332,22713,108759,dungeonforge,https://dungeonforgetiles.myshopify.com,dungeonforgetiles.myshopify.com,Toys & Hobbies,5% per order,30,No data yet,94.74,1.44,1.54,AUD,https://af.uppromote.com/DungeonForge/register,153
96989,31049,178673,Otway & Orford,,otway-orford.myshopify.com,Fashion,10% per order,30,100%,12.2,1.25,1.54,GBP,https://af.uppromote.com/otway-orford/register,153
120986,34565,137195,Lavish Kitchen Isle,,wearelavishkitchenisland.myshopify.com,"Home & Tools, Garden & Outdoors",10% per order,30,0%,64.71,1.35,1.54,GBP,https://af.uppromote.com/LavishKitchenIsle/register,153
158055,31166,179772,The Glass Railing Store,https://glassrailingstore.com/,b03ab8-c8.myshopify.com,"Home & Tools, Garden & Outdoors",5% per order,30,No data yet,2.13,1.35,1.54,CAD,https://af.uppromote.com/glassrailingstore/register,153
166405,34104,189249,Singhal Mart,https://fbd4bc-3.myshopify.com,fbd4bc-3.myshopify.com,"Garden & Outdoors, Home & Tools",10% per order,30,No data yet,17.07,1.47,1.54,INR,https://af.uppromote.com/fbd4bc-3/register,153
168685,32375,191879,Jung+ Longevity,https://foreverjung.co/,jung-e-store.myshopify.com,Beauty & Health,20% per order,30,0%,0,1.17,1.54,USD,https://af.uppromote.com/jung-e-store/register,153
170848,33247,194361,SAMINA MUGHAL,https://saminamughal.myshopify.com,saminamughal.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,66.67,1.15,1.54,USD,https://af.uppromote.com/saminamughal/register,153
196525,34623,224407, Leo&Gabe - Eczemaland ,https://eczemaland.myshopify.com,eczemaland.myshopify.com,"Mom & Kids, Beauty & Health, Fashion",10% per order,30,50%,56,1.17,1.54,GBP,https://af.uppromote.com/eczemaland/register,153
225252,36330,261325,Red Nova Lights LLC,,rvt572-dj.myshopify.com,"Beauty & Health, Wellness & Lifestyle",10% per order,30,No data yet,47.37,1.17,1.54,USD,https://af.uppromote.com/rvt572-dj/register,153
243366,37297,284273,OROVÉ,,fvgf01-yb.myshopify.com,"Services, Apparel & Accessories",10% per order,60,No data yet,53.85,1.4,1.54,USD,https://af.uppromote.com/OROVE/register,153
248948,37777,291051,Living Oceans,,413b7e-b3.myshopify.com,Animals & Pet Supplies,20% per order,30,0%,81.25,1.44,1.54,AUD,https://af.uppromote.com/livingoceans/register,153
251159,37931,293779,Kim Kimble,,kim-kimble.myshopify.com,Health & Beauty,15% per order,30,No data yet,16.67,1.17,1.54,USD,https://af.uppromote.com/kim-kimble/register,153
261695,38881,307333,Maxaa Labs,,sw1tje-vf.myshopify.com,"Food, Beverages & Tobacco",15% per order,30,No data yet,28.57,1.44,1.54,SEK,https://af.uppromote.com/team-maxaa/register,153
12390,798,13393,51Trips,https://51tripsbrand.com/,51-trips.myshopify.com,Books,15% per order,30,72.01%,65.24,1.5,1.53,EUR,https://af.uppromote.com/51trips/register,154
31166,4445,33949,Luxsy Jewels,https://luxsyjewels.com,luxsy-jewels.myshopify.com,Jewelry & Accessories,3% per order,30,99.02%,44.55,1.44,1.53,GBP,https://af.uppromote.com/luxsy-jewels/register,154
42467,7930,46952,Glacier Peak Holistics,https://glacierpeakholistics.com/,glacier-peak-holistics.myshopify.com,Pet supplies,10% per order,30,91.74%,0,1.5,1.53,USD,https://af.uppromote.com/glacier-peak-holistics/register,154
54691,11674,61218,Vajracrafts,,vajracrafts.myshopify.com,"Fashion, Art, Others",10% per order,1,0%,82.61,1.07,1.53,USD,https://af.uppromote.com/vajracrafts/register,154
72246,17740,82516,Frenky S,https://frenky-s.myshopify.com,frenky-s.myshopify.com,Fashion,10% per order,30,71.43%,26.42,1.5,1.53,EUR,https://af.uppromote.com/frenky-s/register,154
105532,24864,119827,Blossom Home Decor,https://blossomhomedecor.myshopify.com,blossomhomedecor.myshopify.com,"Home & Tools, Others",5% per order,30,No data yet,7.5,1.47,1.54,EUR,https://af.uppromote.com/blossomhomedecor/register,154
115829,27087,131257,Relax,,dcb331-3.myshopify.com,"Fashion, Sports & Entertainment",10% per order,30,No data yet,34.38,1.37,1.53,EUR,https://af.uppromote.com/dcb331-3/register,154
134800,28643,152488,Philly Drinkers,https://philly-drinkers.myshopify.com,philly-drinkers.myshopify.com,"Fashion, Sports & Entertainment, Others",10%-15% per order,30,0%,53.19,1.37,1.53,USD,https://af.uppromote.com/philly-drinkers/register,154
138499,29739,156808,D1 FUEL,https://d1fuel.com,ca59aa-2.myshopify.com,"Sports & Entertainment, Grocery & Food",20% per order,30,0%,17.14,1.37,1.53,USD,https://af.uppromote.com/d1fuel/register,154
139134,32428,157553,huxie Denmark,https://653318-3.myshopify.com,653318-3.myshopify.com,"Mom & Kids, Toys & Hobbies",20% per order,30,No data yet,100,1.34,1.53,USD,https://af.uppromote.com/653318-3/register,154
145159,30385,178508,TwistLock Beverage Locking System,https://www.neverspillagain.com/,3b5e95-82.myshopify.com,"Others, Home & Tools, Garden & Outdoors",20% per order,90,0%,40,1.34,1.53,USD,https://affiliates.neverspillagain.com/TwistLock/register,154
168882,32402,192138,Blart Mart,https://blorkmart.com,16d2c0-f9.myshopify.com,Art,10% per order,30,0%,93.75,1.07,1.53,USD,https://af.uppromote.com/IsraelToiletPaper/register,154
170376,32703,193808,Specc's Chocolates and Gifts,https://www.speccsfudge.com,speccsfudge.myshopify.com,Grocery & Food,15% per order,30,90.48%,96.59,1.34,1.53,USD,https://af.uppromote.com/speccsfudge/register,154
171535,32836,195168,Fabled Threads,https://ecb888-da.myshopify.com,ecb888-da.myshopify.com,"Fashion, Art",20% per order,30,No data yet,72.22,1.07,1.53,USD,https://af.uppromote.com/ecb888-da/register,154
191705,34692,218071,Kaya KoCo,https://www.kayakoco.com,60ceff-a9.myshopify.com,Beauty & Health,15% per order,30,33.33%,66.67,1.1,1.53,USD,https://af.uppromote.com/60ceff-a9/register,154
198287,34756,226676,Kerf Case,https://kerf-case.myshopify.com,kerf-case.myshopify.com,"Phone & Telecommunication, Fashion",7% per order,30,No data yet,2.56,1.37,1.53,USD,https://af.uppromote.com/kerf-case/register,154
199571,34886,228384,ARTCISE,https://artcise.net,9e8a94-7e.myshopify.com,"Garden & Outdoors, Electronics",15% per order,30,No data yet,94.12,1.34,1.53,USD,https://af.uppromote.com/9e8a94-7e/register,154
217593,36068,251679,Gravity Mat,,bwppet-ba.myshopify.com,"Wellness & Lifestyle, Sports & Entertainment, Retail & Consumer goods",20% per order,30,0%,27.27,1.34,1.53,USD,https://affiliates.gravitymat.com/bwppet-ba/register,154
257013,38424,301246,giftsfromyou.store,,gmex6v-rc.myshopify.com,Apparel & Accessories,20% per order,15,No data yet,100,1.39,1.53,GBP,https://af.uppromote.com/gmex6v-rc/register,154
265141,39200,313078,Me&Thee,,metheetest.myshopify.com,Apparel & Accessories,12% per order,45,0%,100,1.32,1.53,GBP,https://af.uppromote.com/metheetest/register,154
21468,1990,22909,Minimotors NYC,https://www.minimotors-nyc.com,minimotors-nyc.myshopify.com,"Sports & Entertainment, Toys & Hobbies, Others",0% per order,30,60%,3.38,1.44,1.53,USD,https://af.uppromote.com/minimotors-nyc/register,155
41613,7585,45997,Donovan Watches,https://donovanwatches.com,glasgow-jewelers.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",25% per order,30,18.18%,94.74,1.27,1.52,USD,https://af.uppromote.com/DonovanWatches/register,155
44023,8408,48849,Presently®,https://www.thinkpresently.com,think-presently.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",20% per order,30,50%,75.86,1.27,1.52,USD,https://af.uppromote.com/Presently/register,155
47620,9494,53076,Puraiva Nutrition,https://puraiva.com,puraiva-nutrition.myshopify.com,"Beauty & Health, Others",20% per order,30,0%,100,1.17,1.52,USD,https://af.uppromote.com/puraiva-nutrition/register,155
56675,12347,63619,MDNT,https://www.mdnt.co,mdnt-co.myshopify.com,Fashion,10% per order,30,62.5%,100,1.5,1.53,USD,https://ambassador.mdnt.co/mdnt/register,155
73629,17713,84270,Magical Pose,https://misstproject.myshopify.com,misstproject.myshopify.com,"Fashion, Beauty & Health",15% per order,30,No data yet,92,1.25,1.52,USD,https://af.uppromote.com/MagicalPose/register,155
75372,18197,86375,By Me and Crew,https://bymeandcrew.myshopify.com,bymeandcrew.myshopify.com,Beauty & Health,5% per order,30,0%,27.45,1.27,1.52,AUD,https://af.uppromote.com/bymeandcrew/register,155
83739,20609,96685,1820 Brewing,https://1820-brewing.myshopify.com,1820-brewing.myshopify.com,"Sports & Entertainment, Garden & Outdoors, Grocery & Food",10% per order,30,0%,75.41,1.5,1.53,USD,https://af.uppromote.com/1820-brewing/register,155
86410,20903,98885,Journeyman Handcraft,https://journeyman-handcrafts.myshopify.com,journeyman-handcrafts.myshopify.com,Garden & Outdoors,15% per order,30,100%,6.67,1.35,1.53,GBP,https://af.uppromote.com/journeyman-handcrafts/register,155
165222,31944,187885,Amazon Struthio,https://34c8e1.myshopify.com,34c8e1.myshopify.com,Beauty & Health,40% per order,365,0%,44,1.22,1.52,BRL,https://af.uppromote.com/amazonstruthio/register,155
171457,33872,195059,Regeily,https://9ddf7a-b7.myshopify.com,9ddf7a-b7.myshopify.com,Beauty & Health,30% per order,30,100%,48.48,1.07,1.52,USD,https://af.uppromote.com/9ddf7a-b7/register,155
178541,34976,203534,SVRY Nutrition,https://9d0e37-2b.myshopify.com,9d0e37-2b.myshopify.com,"Grocery & Food, Beauty & Health",13% per order,30,68.97%,52.08,1.12,1.52,USD,https://af.uppromote.com/9d0e37-2b/register,155
192225,34316,220918,OrganiiLand,https://organiiland.shop/,x0nzie-c9.myshopify.com,"Grocery & Food, Beauty & Health, Home & Tools",20% per order,30,0%,94.74,1.12,1.52,USD,https://af.uppromote.com/organiiland/register,155
193254,34852,220066,Ramen-Aid,https://ramen-aid.com,8408b2.myshopify.com,Beauty & Health,10% per order,30,66.67%,95.45,1.12,1.52,USD,https://af.uppromote.com/8408b2/register,155
199996,34929,228986,Adri,https://d8tqy0-0x.myshopify.com,d8tqy0-0x.myshopify.com,Beauty & Health,10% per order,30,No data yet,50,1.15,1.52,USD,https://af.uppromote.com/d8tqy0-0x/register,155
201535,35110,230936,A Good Night Sleep,https://greatnightsleep.myshopify.com,greatnightsleep.myshopify.com,"Beauty & Health, Home & Tools",12%-15% per order,30,No data yet,82.35,1.15,1.52,AUD,https://af.uppromote.com/greatnightsleep/register,155
235017,37194,273858,limchinh37,,limchinh37.myshopify.com,"Books, Automobiles & Motorcycles, Art",10% per order,30,No data yet,11.11,1.22,1.52,USD,https://af.uppromote.com/limchinh37/register,155
260499,38773,305749,Flash Nova FR,,bmy7w7-dk.myshopify.com,Baby & Toddler,12% per order,30,No data yet,0,1.22,1.52,EUR,https://af.uppromote.com/bmy7w7-dk/register,155
261781,39187,307443,Built 4 It Ltd,,mercadostores.myshopify.com,Vehicles & Parts,5%-10% per order,30,42.86%,88.89,1.27,1.52,GBP,https://af.uppromote.com/built4it-partner/register,155
264849,39155,312714,TANIRI,,idocrewbridal.myshopify.com,Apparel & Accessories,10% per order,30,No data yet,91.67,1.3,1.52,USD,https://af.uppromote.com/idocrewbridal/register,155
24252,4330,25880,Sinful-NZ,https://www.sinful.co.nz,sinful-nz.myshopify.com,Others,15% per order,30,18.54%,99.93,1.52,1.52,NZD,https://af.uppromote.com/sinful-nz/register,156
26125,3067,28242,ErthSkin London ,https://eclatskinlondon.com/,eclatskin.myshopify.com,Beauty & Health,10% per order,30,No data yet,1.1,1.27,1.52,GBP,https://af.uppromote.com/eclatskinlondon/register,156
39459,6911,43560,Simplevery,https://www.simplevery.com/,simplevery.myshopify.com,"Home & Tools, Garden & Outdoors, Art",10% per order,30,No data yet,92.41,1.27,1.52,USD,https://af.uppromote.com/simplevery/register,156
49407,11092,55901,fine-fine-store,https://WWW.FINEFINE.STORE,fine-fine-store.myshopify.com,Beauty & Health,5% per order,30,No data yet,99.23,1.27,1.52,USD,https://af.uppromote.com/fine-fine-store/register,156
50816,10489,56762,Purvita Nutrition,https://www.purvitanutrition.com,purvita-nutrition.myshopify.com,"Beauty & Health, Sports & Entertainment, Grocery & Food",10% per order,30,100%,59.18,1.14,1.52,USD,https://af.uppromote.com/purvita-nutrition/register,156
51281,10705,57299,Fit By Jae,https://fitbyjae.com,fit-by-jae.myshopify.com,"Fashion, Beauty & Health, Mom & Kids",10% per order,30,100%,62.94,1.14,1.52,USD,https://af.uppromote.com/fit-by-jae/register,156
51829,11659,57928,Spectrum Care Plus,https://www.spectrumcareplus.net/,spectrum-care-plus.myshopify.com,"Beauty & Health, Grocery & Food, Mom & Kids",10% per order,30,0%,87.88,1.27,1.52,USD,https://af.uppromote.com/spectrum-care-plus/register,156
55387,11932,62051,Wundrwear,https://wundrwear.com/,wundrwear.myshopify.com,"Fashion, Beauty & Health, Sports & Entertainment",15% per order,30,11.11%,92.31,1.27,1.52,CAD,https://af.uppromote.com/wundrwear/register,156
56950,12441,63946,Sock Geeks,https://www.sockgeeks.co.uk/,sockgeeks.myshopify.com,Fashion,25% per order,30,0%,10.79,1.52,1.52,GBP,https://af.uppromote.com/sockgeeks/register,156
58064,13599,65295,JAWINNER,https://jawinner.com/,jawinner.myshopify.com,"Beauty & Health, Sports & Entertainment, Grocery & Food",30% per order,30,0%,92.41,1.27,1.52,EUR,https://af.uppromote.com/jawinner/register,156
60155,13556,67812,wildejoggers.de,https://wildejoggers.de/,joggerswilde-de.myshopify.com,"Fashion, Sports & Entertainment",10% per order,30,88.24%,0,1.42,1.52,EUR,https://af.uppromote.com/joggerswilde-de/register,156
62212,14324,70354,BARLOGA STUDIOS- fine photographs on intriguing papers,https://www.barlogastudios.com/,frenchanditaliansigns.myshopify.com,"Garden & Outdoors, Art, Others",10% per order,30,No data yet,0,1.27,1.52,USD,https://af.uppromote.com/frenchanditaliansigns/register,156
63314,14710,71709,Mio Moyo by SHONA-ART,https://miomoyo.de,gartenkunst-833.myshopify.com,"Garden & Outdoors, Art",5% per order,30,No data yet,4.35,1.27,1.52,EUR,https://af.uppromote.com/MioMoyo/register,156
92091,22067,105096,Allbright Kids,https://allbright-kids.myshopify.com,allbright-kids.myshopify.com,"Home & Tools, Garden & Outdoors, Mom & Kids",16% per order,30,83.33%,50,1.27,1.52,USD,https://af.uppromote.com/allbright-kids/register,156
108427,25526,123119,Compass Eyewear,https://compass-3761.myshopify.com,compass-3761.myshopify.com,"Beauty & Health, Sports & Entertainment, Garden & Outdoors",35% per order,30,No data yet,26.92,1.17,1.52,USD,https://af.uppromote.com/compass-3761/register,156
114429,27421,129652,CELF Beauty,https://celf-dev.myshopify.com,celf-dev.myshopify.com,Beauty & Health,15% per order,30,0%,48.65,1.17,1.52,GBP,https://af.uppromote.com/celf-dev/register,156
189750,36451,215622,Balance Mate,,62bced-78.myshopify.com,"Beauty & Health, Sports & Entertainment",20% per order,30,No data yet,75,1.15,1.52,USD,https://af.uppromote.com/62bced-78/register,156
201201,36125,230510,diel friends,,diel-friends.myshopify.com,"Mom & Kids, Beauty & Health",15% per order,30,0%,80,1.17,1.52,USD,https://af.uppromote.com/diel-friends/register,156
256400,38367,300456,Luméa,,rbbqss-yg.myshopify.com,Health & Beauty,30% per order,30,No data yet,10.53,1.17,1.52,EUR,https://af.uppromote.com/rbbqss-yg/register,156
257468,38466,301863,Auréve,,agxpmg-r0.myshopify.com,Health & Beauty,€5.00 per item,30,No data yet,20,1.17,1.52,EUR,https://af.uppromote.com/agxpmg-r0/register,156
36845,6129,40379,TrueBloom,https://truebloomskin.com,truegloom.myshopify.com,Beauty & Health,10% per order,30,8.43%,75.93,1.22,1.51,USD,https://af.uppromote.com/Truebloom/register,157
